,Unnamed: 0,Unnamed: 0.1,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR,lambda_gc_MID,filename,filename_tabix,aws_link,aws_link_tabix,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,category_manual,new_pheno_annot
813,813,5220,icd10,S52,both_sexes,,,S52 Fracture of forearm,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S50-S59 Injuries to the elbow and forearm | S52 Fracture of forearm",1091,708,307,EUR,1,,,,,992,,,,,,419539,,,,,,0.0686,,,,,,1.0142,,icd10-S52-both_sexes.tsv.bgz,icd10-S52-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S52-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S52-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S52-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S52-both_sexes.tsv.bgz.tbi,537365920,1751646,b7ead0bc9aa912ae9f583f0c330556b5,6f6b11c999e088dab71735b46cdf9744,IC_Fracture_of_forearm_h0.06860_n1091,injuries_poisonings,IC_Fracture_of_forearm_h0.06860_n1091
814,814,5226,icd10,S62,both_sexes,,,S62 Fracture at wrist and hand level,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S60-S69 Injuries to the wrist and hand | S62 Fracture at wrist and hand level",590,187,365,EUR,1,,,,,532,,,,,,419999,,,,,,0.20618,,,,,,1.0076,,icd10-S62-both_sexes.tsv.bgz,icd10-S62-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S62-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S62-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S62-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S62-both_sexes.tsv.bgz.tbi,531049518,1751552,ea0622a113e493e248309152453fcb98,381a3a97f78b5019f11b4e5c9bd348b1,IC_Fracture_at_wrist_and_hand_level_h0.20618_n590,injuries_poisonings,IC_Fracture_at_wrist_and_hand_level_h0.20618_n590
815,815,5228,icd10,S64,both_sexes,,,S64 Injury of nerves at wrist and hand level,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S60-S69 Injuries to the wrist and hand | S64 Injury of nerves at wrist and hand level",877,304,494,EUR,1,,,,,768,,,,,,419763,,,,,,0.05584,,,,,,1.0394,,icd10-S64-both_sexes.tsv.bgz,icd10-S64-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S64-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S64-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S64-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S64-both_sexes.tsv.bgz.tbi,534810696,1751967,8f2885f1e7d25bcebf9941eeccd13277,a4dc3ed5e0448d0b8073151eb8bc77ee,IC_Injury_of_nerves_at_wrist_and_hand_level_h0.05584_n877,injuries_poisonings,IC_Injury_of_nerves_at_wrist_and_hand_level_h0.05584_n877
816,816,5229,icd10,S65,both_sexes,,,S65 Injury of blood vessels at wrist and hand level,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S60-S69 Injuries to the wrist and hand | S65 Injury of blood vessels at wrist and hand level",193,50,126,EUR,1,,,,,167,,,,,,420364,,,,,,0.12119,,,,,,0.97963,,icd10-S65-both_sexes.tsv.bgz,icd10-S65-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S65-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S65-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S65-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S65-both_sexes.tsv.bgz.tbi,513733025,1750717,7eb12aea2eb207cf3820ef722af4bd16,757fe67b13211475d8aed75c679763f2,IC_Injury_of_blood_vessels_at_wrist_and_hand_level_h0.12119_n193,injuries_poisonings,IC_Injury_of_blood_vessels_at_wrist_and_hand_level_h0.12119_n193
817,817,5232,icd10,S68,both_sexes,,,S68 Traumatic amputation of wrist and hand,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S60-S69 Injuries to the wrist and hand | S68 Traumatic amputation of wrist and hand",539,97,415,EUR,1,,,,,492,,,,,,420039,,,,,,0.091645,,,,,,1.0132,,icd10-S68-both_sexes.tsv.bgz,icd10-S68-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S68-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S68-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S68-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S68-both_sexes.tsv.bgz.tbi,529551386,1751270,12f209ce5db4b2bdc31c14f2677be0b6,27e3d9821186cde76fb49cd262dc532c,IC_Traumatic_amputation_of_wrist_and_hand_h0.09165_n539,injuries_poisonings,IC_Traumatic_amputation_of_wrist_and_hand_h0.09165_n539
818,818,5236,icd10,S72,both_sexes,,,S72 Fracture of femur,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S70-S79 Injuries to the hip and thigh | S72 Fracture of femur",356,194,146,EUR,1,,,,,334,,,,,,420197,,,,,,0.21291,,,,,,1.0097,,icd10-S72-both_sexes.tsv.bgz,icd10-S72-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S72-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S72-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S72-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S72-both_sexes.tsv.bgz.tbi,525001171,1751135,dea7bf4043dec8508cf7e7b17fe63655,78135901940b307cdfaa4c2f23b537a3,IC_Fracture_of_femur_h0.21291_n356,injuries_poisonings,IC_Fracture_of_femur_h0.21291_n356
819,819,5237,icd10,S76,both_sexes,,,S76 Injury of muscle and tendon at hip and thigh level,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S70-S79 Injuries to the hip and thigh | S76 Injury of muscle and tendon at hip and thigh level",460,68,355,EUR,1,,,,,406,,,,,,420125,,,,,,0.086854,,,,,,0.99164,,icd10-S76-both_sexes.tsv.bgz,icd10-S76-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S76-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S76-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S76-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S76-both_sexes.tsv.bgz.tbi,527336601,1751384,bc86008970ae637915fff2999c3f96ee,54533d7bbdd3955449fffb0c64677c2c,IC_Injury_of_muscle_and_tendon_at_hip_and_thigh_level_h0.08685_n460,injuries_poisonings,IC_Injury_of_muscle_and_tendon_at_hip_and_thigh_level_h0.08685_n460
820,820,5239,icd10,S80,both_sexes,,,S80 Superficial injury of lower leg,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S80-S89 Injuries to the knee and lower leg | S80 Superficial injury of lower leg",1156,515,560,EUR,1,,,,,1035,,,,,,419496,,,,,,0.095171,,,,,,0.99665,,icd10-S80-both_sexes.tsv.bgz,icd10-S80-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S80-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S80-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S80-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S80-both_sexes.tsv.bgz.tbi,537960653,1751814,fe81589c30b975c2cce49d7b73083abc,35080e3f586d479d9a544f313c5b4e9f,IC_Superficial_injury_of_lower_leg_h0.09517_n1156,injuries_poisonings,IC_Superficial_injury_of_lower_leg_h0.09517_n1156
821,821,5241,icd10,S82,both_sexes,,,"S82 Fracture of lower leg, including ankle",truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S80-S89 Injuries to the knee and lower leg | S82 Fracture of lower leg, including ankle",1198,637,482,EUR,1,,,,,1090,,,,,,419441,,,,,,0.098215,,,,,,1.0342,,icd10-S82-both_sexes.tsv.bgz,icd10-S82-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S82-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S82-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S82-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S82-both_sexes.tsv.bgz.tbi,538104359,1751858,d6cd332e6f03dace0918a9cf5c35a4ae,88f97cd72a3c070c6037ebdb75cd103e,IC_Fracture_of_lower_leg_including_ankle_h0.09821_n1198,injuries_poisonings,IC_Fracture_of_lower_leg_including_ankle_h0.09821_n1198
822,822,5242,icd10,S83,both_sexes,,,"S83 Dislocation, sprain and strain of joints and ligaments of knee",truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S80-S89 Injuries to the knee and lower leg | S83 Dislocation, sprain and strain of joints and ligaments of knee",990,363,547,EUR,1,,,,,864,,,,,,419667,,,,,,0.071333,,,,,,0.99327,,icd10-S83-both_sexes.tsv.bgz,icd10-S83-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S83-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S83-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S83-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S83-both_sexes.tsv.bgz.tbi,536163617,1751690,0f999e00587e98e01c62d5220ba76a4d,12a81d00a113497ca7f7705d84a6242e,IC_Dislocation_sprain_and_strain_of_joints_and_ligaments_of_knee_h0.07133_n990,injuries_poisonings,IC_Dislocation_sprain_and_strain_of_joints_and_ligaments_of_knee_h0.07133_n990
823,823,5243,icd10,S86,both_sexes,,,S86 Injury of muscle and tendon at lower leg level,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S80-S89 Injuries to the knee and lower leg | S86 Injury of muscle and tendon at lower leg level",1023,270,662,EUR,1,,,,,869,,,,,,419662,,,,,,0.089433,,,,,,1.0478,,icd10-S86-both_sexes.tsv.bgz,icd10-S86-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S86-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S86-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S86-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S86-both_sexes.tsv.bgz.tbi,536123224,1751657,867181ccec33874d3b1a68e76343993f,35f40f34ff3eec92c890c54b14dbca5b,IC_Injury_of_muscle_and_tendon_at_lower_leg_level_h0.08943_n1023,injuries_poisonings,IC_Injury_of_muscle_and_tendon_at_lower_leg_level_h0.08943_n1023
824,824,5244,icd10,S89,both_sexes,,,S89 Other and unspecified injuries of lower leg,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S80-S89 Injuries to the knee and lower leg | S89 Other and unspecified injuries of lower leg",343,164,154,EUR,1,,,,,299,,,,,,420232,,,,,,0.12973,,,,,,1.0019,,icd10-S89-both_sexes.tsv.bgz,icd10-S89-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S89-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S89-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S89-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S89-both_sexes.tsv.bgz.tbi,523577152,1750938,7e93e0c20f2042c6b3045c76e874178a,101e54f868b377efd187be50c100db9f,IC_Other_and_unspecified_injuries_of_lower_leg_h0.12973_n343,injuries_poisonings,IC_Other_and_unspecified_injuries_of_lower_leg_h0.12973_n343
825,825,5245,icd10,S90,both_sexes,,,S90 Superficial injury of ankle and foot,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S90-S99 Injuries to the ankle and foot | S90 Superficial injury of ankle and foot",355,180,148,EUR,1,,,,,313,,,,,,420218,,,,,,0.23893,,,,,,0.97158,,icd10-S90-both_sexes.tsv.bgz,icd10-S90-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S90-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S90-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S90-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S90-both_sexes.tsv.bgz.tbi,524211308,1751209,54a2cbc36f95e3843e4a68d48f25ee45,4da280922fc207e27894f26c44e26f9f,IC_Superficial_injury_of_ankle_and_foot_h0.23893_n355,injuries_poisonings,IC_Superficial_injury_of_ankle_and_foot_h0.23893_n355
826,826,5246,icd10,S91,both_sexes,,,S91 Open wound of ankle and foot,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | S90-S99 Injuries to the ankle and foot | S91 Open wound of ankle and foot",398,174,192,EUR,1,,,,,347,,,,,,420184,,,,,,0.13114,,,,,,1.012,,icd10-S91-both_sexes.tsv.bgz,icd10-S91-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S91-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S91-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-S91-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-S91-both_sexes.tsv.bgz.tbi,525664560,1750939,b6a0e4c153d8004e7a1d9c38c272d41c,fadc801b7b07aedd9a7a9b86d87d8173,IC_Open_wound_of_ankle_and_foot_h0.13114_n398,injuries_poisonings,IC_Open_wound_of_ankle_and_foot_h0.13114_n398
827,827,5251,icd10,T13,both_sexes,,,"T13 Other injuries of lower limb, level unspecified",truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | T08-T14 Injuries to unspecified part of trunk, limb or body region | T13 Other injuries of lower limb, level unspecified",133,59,59,EUR,1,,,,,113,,,,,,420418,,,,,,0.097424,,,,,,0.98738,,icd10-T13-both_sexes.tsv.bgz,icd10-T13-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T13-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T13-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T13-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T13-both_sexes.tsv.bgz.tbi,508857758,1750164,38be82c377de73c6347c48f6879ed68c,a80a25ae6f683c7516584ca32d5e8843,IC_Other_injuries_of_lower_limb_level_unspecified_h0.09742_n133,injuries_poisonings,IC_Other_injuries_of_lower_limb_level_unspecified_h0.09742_n133
828,828,5254,icd10,T18,both_sexes,,,T18 Foreign body in alimentary tract,truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | T15-T19 Effects of foreign body entering through natural orifice | T18 Foreign body in alimentary tract",574,182,336,EUR,1,,,,,481,,,,,,420050,,,,,,0.21459,,,,,,1.0179,,icd10-T18-both_sexes.tsv.bgz,icd10-T18-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T18-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T18-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T18-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T18-both_sexes.tsv.bgz.tbi,529545097,1751406,a8d5a52f347c2fc9462e37279fac4e9a,a078e404bff992326022e3ff8e0b1521,IC_Foreign_body_in_alimentary_tract_h0.21459_n574,injuries_poisonings,IC_Foreign_body_in_alimentary_tract_h0.21459_n574
829,829,5257,icd10,T22,both_sexes,,,"T22 Burn and corrosion of shoulder and upper limb, except wrist and hand",truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | T20-T25 Burns and corrosions of external body surface, specified by site | T22 Burn and corrosion of shoulder and upper limb, except wrist and hand",148,61,78,EUR,1,,,,,137,,,,,,420394,,,,,,0.052781,,,,,,1.0054,,icd10-T22-both_sexes.tsv.bgz,icd10-T22-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T22-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T22-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T22-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T22-both_sexes.tsv.bgz.tbi,511179303,1750405,07e9f6a46eacd39871a2044bb70d001d,80b84d0df8987c41592a183d25cd81b3,IC_Burn_and_corrosion_of_shoulder_and_upper_limb_except_wrist_and_hand_h0.05278_n148,injuries_poisonings,IC_Burn_and_corrosion_of_shoulder_and_upper_limb_except_wrist_and_hand_h0.05278_n148
830,830,5259,icd10,T24,both_sexes,,,"T24 Burn and corrosion of hip and lower limb, except ankle and foot",truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | T20-T25 Burns and corrosions of external body surface, specified by site | T24 Burn and corrosion of hip and lower limb, except ankle and foot",156,59,81,EUR,1,,,,,135,,,,,,420396,,,,,,0.13813,,,,,,0.99452,,icd10-T24-both_sexes.tsv.bgz,icd10-T24-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T24-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T24-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T24-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T24-both_sexes.tsv.bgz.tbi,511350581,1750311,cdecd942e6328441e58328df02bc3d4e,bd8bcbcf30961d365323ac4156de833e,IC_Burn_and_corrosion_of_hip_and_lower_limb_except_ankle_and_foot_h0.13813_n156,injuries_poisonings,IC_Burn_and_corrosion_of_hip_and_lower_limb_except_ankle_and_foot_h0.13813_n156
831,831,5261,icd10,T38,both_sexes,,,"T38 Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | T36-T50 Poisoning by drugs, medicaments and biological substances | T38 Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",206,117,78,EUR,1,,,,,184,,,,,,420347,,,,,,0.1405,,,,,,0.98087,,icd10-T38-both_sexes.tsv.bgz,icd10-T38-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T38-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T38-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T38-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T38-both_sexes.tsv.bgz.tbi,515042051,1750807,017a5f6386b0e57c1443c579b45b7295,9722102046d8d5429d65a5f898464368,IC_Poisoning_by_hormones_and_their_synthetic_substitutes_and_antagonists_not_elsewhere_classified_h0.14050_n206,injuries_poisonings,IC_Poisoning_by_hormones_and_their_synthetic_substitutes_and_antagonists_not_elsewhere_classified_h0.14050_n206
832,832,5262,icd10,T39,both_sexes,,,"T39 Poisoning by nonopioid analgesics, antipyretics and antirheumatics",truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | T36-T50 Poisoning by drugs, medicaments and biological substances | T39 Poisoning by nonopioid analgesics, antipyretics and antirheumatics",2141,1161,826,EUR,1,,,,,1910,,,,,,418621,,,,,,0.19715,,,,,,1.0522,,icd10-T39-both_sexes.tsv.bgz,icd10-T39-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T39-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T39-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T39-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T39-both_sexes.tsv.bgz.tbi,542373913,1751854,0333e644ad05cf1c9a30bd025b52e1e4,c7134e3e70306b68ca4336f492b30ede,IC_Poisoning_by_nonopioid_analgesics_antipyretics_and_antirheumatics_h0.19715_n2141,injuries_poisonings,IC_Poisoning_by_nonopioid_analgesics_antipyretics_and_antirheumatics_h0.19715_n2141
833,833,5263,icd10,T40,both_sexes,,,T40 Poisoning by narcotics and psychodysleptics [hallucinogens],truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | T36-T50 Poisoning by drugs, medicaments and biological substances | T40 Poisoning by narcotics and psychodysleptics [hallucinogens]",886,441,378,EUR,1,,,,,795,,,,,,419736,,,,,,0.17643,,,,,,1.0077,,icd10-T40-both_sexes.tsv.bgz,icd10-T40-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T40-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T40-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T40-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T40-both_sexes.tsv.bgz.tbi,534983137,1751722,f301b89a19fa2fb4ddd3c9115a6a6543,44decee5ad9b5b5be5f76774230842fb,IC_Poisoning_by_narcotics_and_psychodysleptics_[hallucinogens]_h0.17643_n886,injuries_poisonings,IC_Poisoning_by_narcotics_and_psychodysleptics_[hallucinogens]_h0.17643_n886
834,834,5264,icd10,T42,both_sexes,,,"T42 Poisoning by antiepileptic, sedative-hypnotic and anti-Parkinsonism drugs",truncated: true,,"Chapter XIX Injury, poisoning and certain other consequences of external causes | T36-T50 Poisoning by drugs, medicaments and biological substances | T42 Poisoning by antiepileptic, sedative-hypnotic and anti-Parkinsonism drugs",1150,647,407,EUR,1,,,,,1011,,,,,,419520,,,,,,0.20117,,,,,,0.99945,,icd10-T42-both_sexes.tsv.bgz,icd10-T42-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T42-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T42-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-T42-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-T42-both_sexes.tsv.bgz.tbi,537444125,1751853,4e496506cea86c71548f1d35822dc7b5,5cfffaaefadabf12ca17f1562a216dee,IC_Poisoning_by_antiepileptic_sedative-hypnotic_and_anti-Parkinsonism_drugs_h0.20117_n1150,injuries_poisonings,IC_Poisoning_by_antiepileptic_sedative-hypnotic_and_anti-Parkinsonism_drugs_h0.20117_n1150
